,loss,accuracy,val_loss,val_accuracy,lr
0,2.3585422039031982,0.24538935720920563,2.3597466945648193,0.2517566680908203,0.01
1,2.3499743938446045,0.2493809312582016,2.3529422283172607,0.24426774680614471,0.01
2,2.350426197052002,0.24548175930976868,2.3524017333984375,0.23585428297519684,0.01
